,Name,UTM Easting,UTM Northing,Year,Wasaga Easting,Wasaga Northing,In_Polygon,Sewer_Installation_Period,Year End
466,Untitled Placemark,573608.3447038989,4924018.830881404,1997,902.7186094593566,95.80021513460169,True,2011-2015,2015.0
467,Untitled Placemark,573575.6697661331,4924012.717516712,1997,872.5223062738196,108.86900946914513,True,2011-2015,2015.0
468,Untitled Placemark,573539.4240675316,4923977.843029459,1997,823.4768173879152,100.31321505727414,True,2001-2005,2005.0
469,Untitled Placemark,573550.4180992555,4923946.919088998,1997,815.3821948365689,68.85234284286169,True,2001-2005,2005.0
470,Untitled Placemark,573588.4388374732,4923949.054222882,1997,847.763266407914,49.5602063968898,True,2011-2015,2015.0
471,Untitled Placemark,573223.1928401531,4923862.545770954,1997,500.1656749868507,180.7335310734806,True,2001-2005,2005.0
472,Untitled Placemark,573177.8900401805,4923837.96270352,1997,449.3842791036385,185.63577180302852,True,2001-2005,2005.0
473,Untitled Placemark,573250.3336161977,4923879.991105306,1997,532.0928832665228,180.02671158621817,True,2001-2005,2005.0
474,Untitled Placemark,573260.206306809,4923821.131317636,1997,507.615818696313,126.26272441864252,True,2001-2005,2005.0
475,Untitled Placemark,573290.2546368579,4923835.807282625,1997,540.3961000048282,121.6740891600406,True,2001-2005,2005.0
476,Untitled Placemark,573359.7663750743,4923855.970741118,1997,608.5967941309353,99.74571013107288,True,2001-2005,2005.0
477,Untitled Placemark,573516.3026911977,4924065.665922085,1997,853.1130587261177,185.17697433593025,True,2001-2005,2005.0
478,Untitled Placemark,573218.8742659267,4923922.646818797,1997,529.887398807137,232.44191674626558,True,2001-2005,2005.0
479,Untitled Placemark,573278.3376943405,4923888.383916554,1997,559.7180006213498,171.41368579216572,True,2001-2005,2005.0
480,Untitled Placemark,573062.3709573867,4923768.327103253,1997,316.04813078636107,192.43272240292703,True,2001-2005,2005.0
481,Untitled Placemark,573116.5999257676,4923783.843431827,1997,369.1358437553639,175.14987317748955,True,2001-2005,2005.0
482,Untitled Placemark,572991.6055339043,4923734.200355755,1997,239.09010260325215,203.59692556551613,True,2001-2005,2005.0
483,Untitled Placemark,572914.5746162118,4923642.04652411,1997,124.87313434026636,170.61281260191546,True,2001-2005,2005.0
484,Untitled Placemark,573236.2676432754,4923817.448659091,1997,485.93375893901015,136.49065927745946,True,2001-2005,2005.0
485,Untitled Placemark,573397.7723798564,4923819.660521625,1997,619.6865565812546,48.91400447796294,True,2001-2005,2005.0
486,Untitled Placemark,573740.6750787253,4924265.619077774,1997,1147.9025241575482,225.0673032780853,True,2001-2005,2005.0
487,Untitled Placemark,573734.5658511226,4924280.681031941,1997,1151.226057029624,240.8083464246871,True,2001-2005,2005.0
488,Untitled Placemark,573731.2037916526,4924299.6649543,1997,1158.974658409309,258.247165036787,True,2001-2005,2005.0
489,Untitled Placemark,573700.6922982918,4924180.328936165,1997,1067.8857454981269,177.2095689455206,True,2001-2005,2005.0
490,Untitled Placemark,572923.2951969537,4923521.556772338,1997,65.33893456074736,66.91381550367792,True,2001-2005,2005.0
491,Untitled Placemark,573108.3344096987,4923598.209584223,1997,259.6063126214926,27.396213157822135,True,2001-2005,2005.0
492,Untitled Placemark,573745.9702893391,4924219.473173067,1997,1126.706283246629,184.26975359226856,True,2001-2005,2005.0
493,Untitled Placemark,573393.5582854365,4924598.93122236,1997,1047.5491048802837,690.7052094328665,True,2001-2005,2005.0
494,Untitled Placemark,573383.686324634,4924618.337703843,1997,1050.1896548199613,712.093956498664,True,2001-2005,2005.0
495,Untitled Placemark,573382.6691651935,4924636.983038863,1997,1059.6750430687662,727.9570501919139,True,2001-2005,2005.0
496,Untitled Placemark,573377.4837671383,4924653.654804873,1997,1064.6476766233686,744.5077497917918,True,2001-2005,2005.0
497,Untitled Placemark,573371.9209995231,4924668.221432728,1997,1068.145467531237,759.5398734660076,True,2001-2005,2005.0
498,Untitled Placemark,573374.477845117,4924687.045366474,1997,1080.6624878441448,773.5713374157028,True,2001-2005,2005.0
499,Untitled Placemark,573350.6220837589,4924721.159383717,1997,1079.968637277043,814.7688147489945,True,2001-2005,2005.0
500,Untitled Placemark,573404.6671286842,4924738.423725425,1997,1133.8729375641556,799.0221611452531,True,2001-2005,2005.0
501,Untitled Placemark,573301.9368690775,4924755.075820251,1997,1058.7907220346472,869.5470790715747,True,2001-2005,2005.0
502,Untitled Placemark,573253.4079294585,4924730.584565412,1997,1005.4128182710732,876.3103044039193,True,2001-2005,2005.0
503,Untitled Placemark,573256.1416081251,4924715.435218596,1997,999.2709855481774,862.365889459559,True,2001-2005,2005.0
504,Untitled Placemark,573290.8785488378,4924801.303694809,1997,1075.3032047811666,913.6017306818745,True,2001-2005,2005.0
505,Untitled Placemark,573292.4356371874,4924817.590181042,1997,1085.5953797056598,926.1043586249502,True,2001-2005,2005.0
506,Untitled Placemark,573153.5610836333,4924714.682590957,1997,914.6782552764568,918.5258561140595,True,2011-2015,2015.0
507,Untitled Placemark,573064.8431673,4924583.027317905,1997,769.0073419429037,859.5960753047027,True,2001-2005,2005.0
508,Untitled Placemark,573046.3580465897,4924688.142481513,1997,812.0191746154613,956.0834992115181,True,2001-2005,2005.0
509,Untitled Placemark,573054.1730164298,4924651.180676197,1997,797.9739443591775,921.427626059598,True,2001-2005,2005.0
510,Untitled Placemark,572991.1564938733,4924447.068302643,1997,633.2887686582513,788.8150213945718,True,2001-2005,2005.0
511,Untitled Placemark,572976.3323448936,4924446.447920855,1997,620.7809007607302,796.5110016420138,True,2001-2005,2005.0
512,Untitled Placemark,572957.1231031575,4924444.164091128,1997,603.753980387731,805.2690960131438,True,2001-2005,2005.0
513,Untitled Placemark,572937.4031731564,4924420.79144731,1997,574.6354935041265,797.0046640547419,True,2001-2005,2005.0
514,Untitled Placemark,572935.0750429808,4924436.683219778,1997,581.5210408106126,811.3338351042388,True,2001-2005,2005.0
515,Untitled Placemark,572931.6528137483,4924449.511280019,1997,585.8130435131574,823.7545421133518,True,2001-2005,2005.0
516,Untitled Placemark,572868.0851018516,4924503.182903918,1997,563.35710761542,902.9809916026135,True,2001-2005,2005.0
517,Untitled Placemark,572821.5752289024,4924492.995254709,1997,519.5529620170073,920.3640189541364,True,2001-2005,2005.0
518,Untitled Placemark,572835.0647020935,4924420.810572584,1997,490.6685484567962,853.663945667471,True,2001-2005,2005.0
519,Untitled Placemark,572886.5605579678,4924393.453781094,1997,517.7835519719963,802.7127660033647,True,2001-2005,2005.0
520,Untitled Placemark,572898.9872792179,4924362.459770289,1997,510.82579116828265,770.4014119676026,True,2001-2005,2005.0
521,Untitled Placemark,572921.2543640449,4924528.679822237,1997,621.0994230659968,894.4746155181335,True,2001-2005,2005.0
522,Untitled Placemark,572912.0145674852,4924553.13290822,1997,627.0519765278478,919.6546380429851,True,2001-2005,2005.0
523,Untitled Placemark,572906.4236264257,4924569.062219835,1997,631.2808840917725,935.8205549145254,True,2001-2005,2005.0
524,Untitled Placemark,572906.6795026395,4924587.209452042,1997,641.535211524661,950.5702965143255,True,2001-2005,2005.0
525,Untitled Placemark,572895.8120300273,4924664.901456822,1997,675.6194648160204,1020.3383444792187,True,2001-2005,2005.0
526,Untitled Placemark,572891.7608065093,4924718.300007619,1997,701.8507903236765,1066.398777343998,True,2001-2005,2005.0
527,Untitled Placemark,572886.0354838995,4924700.039913148,1997,687.0458425661153,1054.5837207080385,True,2001-2005,2005.0
528,Untitled Placemark,573602.2658824121,4925216.067249581,2002,1560.3918976607235,1081.600365636689,True,1996-2000,2000.0
529,Untitled Placemark,573377.9059054116,4925245.04249038,2002,1392.3227923155946,1229.5586363275186,True,1991-1995,1995.0
530,Untitled Placemark,573227.4351466208,4924951.584730552,2002,1106.4218714080664,1072.0357198472252,True,1996-2000,2000.0
531,Untitled Placemark,573182.7993423117,4924891.272271615,2002,1036.4118486853636,1047.2497400163415,True,1991-1995,1995.0
532,Untitled Placemark,573200.832497227,4924945.514964915,2002,1081.23253564185,1081.7793242089926,True,1996-2000,2000.0
533,Untitled Placemark,573319.9911945715,4925187.817052295,2002,1313.124926200019,1214.6555996784768,True,1996-2000,2000.0
534,Untitled Placemark,573383.2303333583,4925204.916535227,2002,1374.4825243468135,1193.6848022192692,True,1991-1995,1995.0
535,Untitled Placemark,573401.1636155307,4925154.137660918,2002,1361.0925953215785,1142.0904226597072,True,1991-1995,1995.0
536,Untitled Placemark,573400.6883636459,4925135.591757179,2002,1350.4375895068642,1127.1349595410272,True,1991-1995,1995.0
537,Untitled Placemark,573486.7380718258,4925221.804130638,2002,1468.766699014234,1150.2517603713525,True,1996-2000,2000.0
538,Untitled Placemark,573026.2713897157,4924795.634423081,2002,855.0323379537465,1055.4077125995307,True,1991-1995,1995.0
539,Untitled Placemark,573627.5540282562,4925323.358318844,2002,1640.52781379032,1155.645127911123,True,1996-2000,2000.0
540,Untitled Placemark,573454.334452454,4925377.020453747,2002,1528.0878262690885,1295.5552874478863,True,1996-2000,2000.0
541,Untitled Placemark,573347.0124032822,4925382.105357761,2002,1442.8352972146674,1359.129850537799,True,1991-1995,1995.0
542,Untitled Placemark,573355.449547007,4925333.883482074,2002,1423.0682484611277,1314.8897510782624,True,1991-1995,1995.0
543,Untitled Placemark,573367.2033841641,4925304.085349901,2002,1416.2202382857517,1283.9321548446233,True,1991-1995,1995.0
544,Untitled Placemark,573368.1126684332,4925280.267959175,2002,1403.78363454372,1263.884652044608,True,1991-1995,1995.0
545,Untitled Placemark,572956.5139161703,4924643.334502196,2002,713.493441086531,969.042754945862,True,2001-2005,2005.0
546,Untitled Placemark,572963.3910115962,4924625.754224406,2002,709.4061363857112,950.8102011760943,True,2001-2005,2005.0
547,Untitled Placemark,573248.4091641206,4924775.61954551,2002,1026.2374295021866,916.032164485083,True,2001-2005,2005.0
548,Untitled Placemark,573248.3950224897,4924786.39602654,2002,1032.1905277113813,924.8830227233137,True,2001-2005,2005.0
549,Untitled Placemark,573246.1431794894,4924805.39192664,2002,1040.8567869278163,941.7171734901021,True,2001-2005,2005.0
550,Untitled Placemark,573246.8294873453,4924822.034124162,2002,1050.631295020267,954.9936637560039,True,2001-2005,2005.0
551,Untitled Placemark,573240.898906495,4924862.4543347685,2002,1068.1370305381988,991.4444609641993,True,1991-1995,1995.0
552,Untitled Placemark,573325.0853341429,4924669.058445637,2002,1030.176050214637,786.1499094324658,True,2001-2005,2005.0
553,Untitled Placemark,573329.1034427097,4924633.817662393,2002,1013.9677412317002,755.0078178007109,True,2001-2005,2005.0
554,Untitled Placemark,573808.8240255988,4925852.082091542,2002,2081.9201629429076,1489.176922311068,True,1991-1995,1995.0
555,Untitled Placemark,573534.529995682,4924388.557392934,2002,1046.7881757794087,440.0485610432517,True,1991-1995,1995.0
556,Untitled Placemark,574075.2342372228,4925140.812887414,2002,1906.850439868057,758.0631890189226,True,2001-2005,2005.0
557,Untitled Placemark,574136.3421048728,4925185.432020817,2002,1981.691069689899,760.8542780898701,True,2001-2005,2005.0
558,Untitled Placemark,574210.7262047563,4925153.392577583,2002,2024.9960358178507,693.3921053495998,True,2001-2005,2005.0
559,Untitled Placemark,574205.247920715,4925179.611631633,2002,2035.0126845887435,717.9392874005607,True,2001-2005,2005.0
560,Untitled Placemark,574205.5847845748,4925206.279227155,2002,2050.0494275094634,739.6358949642191,True,2001-2005,2005.0
561,Untitled Placemark,574183.1702471436,4925303.831084039,2002,2085.6506008942433,832.091877340099,True,2001-2005,2005.0
562,Untitled Placemark,574176.9133112667,4925419.028975578,2002,2144.2774279552605,930.0848380546322,True,2001-2005,2005.0
563,Untitled Placemark,574132.570246199,4925479.130310978,2002,2141.1557685686844,1003.946719680588,True,2001-2005,2005.0
564,Untitled Placemark,572655.996257312,4924487.768048958,2002,380.7879334083459,1007.7213838854096,True,2001-2005,2005.0
565,Untitled Placemark,572910.0797802833,4923700.666874899,2002,153.63066537061502,221.2037183470872,True,2001-2005,2005.0
566,Untitled Placemark,572944.4616675532,4923710.45916749,2002,187.26392707071162,210.20901730977343,True,2001-2005,2005.0
567,Untitled Placemark,572889.0671365325,4923611.290882883,2002,86.91902989526365,159.49336130160142,True,2001-2005,2005.0
568,Untitled Placemark,572957.3790400755,4923669.027196676,2002,174.9314541480046,169.06084612654752,True,2001-2005,2005.0
569,Untitled Placemark,572979.2250901,4923548.327066564,2002,126.05138966076112,57.92436519950317,True,2001-2005,2005.0
570,Untitled Placemark,573715.7223379352,4924096.8690557005,2002,1034.0247604314081,100.40453204753165,True,2001-2005,2005.0
571,Untitled Placemark,573947.2572466353,4924170.334671132,2002,1264.6817723822528,32.536536262539705,True,2001-2005,2005.0
572,Untitled Placemark,573980.2354621977,4924178.219900056,2002,1296.107654885726,20.753847135185488,True,2001-2005,2005.0
573,Untitled Placemark,574007.8322394564,4924190.967159007,2002,1325.8087014147825,15.939458795373824,True,2001-2005,2005.0
574,Untitled Placemark,573900.8904855223,4924261.948097867,2002,1277.3412058222573,133.3769040298869,True,2001-2005,2005.0
575,Untitled Placemark,573740.3047447555,4924184.79209387,2002,1102.861494778044,158.94677782128326,True,2001-2005,2005.0
576,Untitled Placemark,573776.8944571536,4924226.765059515,2002,1156.1182319645252,173.13707610787435,True,2001-2005,2005.0
577,Untitled Placemark,573698.2650129336,4924208.461456434,2002,1081.4650909114696,201.63820962040424,True,2001-2005,2005.0
578,Untitled Placemark,574041.6426003145,4924371.485617084,2002,1453.4686477706573,145.35661820853227,True,2001-2005,2005.0
579,Untitled Placemark,574066.8694740605,4924381.528265245,2002,1479.7280022374493,139.63458783136116,True,2001-2005,2005.0
580,Untitled Placemark,574065.2994400769,4924429.916303729,2002,1505.222075933917,180.2101436700288,True,2001-2005,2005.0
581,Untitled Placemark,574098.8328202153,4924395.21428726,2002,1513.5317930937747,133.17367182362975,True,2001-2005,2005.0
582,Untitled Placemark,573968.7586409884,4924400.617348409,2002,1409.785279129139,209.6024461468564,True,2001-2005,2005.0
583,Untitled Placemark,573838.8377419709,4924249.871754181,2002,1219.7374176219855,157.81295892510315,True,2001-2005,2005.0
584,Untitled Placemark,573878.6120642729,4924211.346750127,2002,1231.0523700252886,104.18508108017399,True,2001-2005,2005.0
585,Untitled Placemark,573595.9941465068,4924122.547210782,2002,949.9901353417381,187.7443395867742,True,2006-2010,2010.0
586,Untitled Placemark,573674.2162715965,4924252.109194526,2002,1085.889727705903,250.76573912016704,True,2001-2005,2005.0
587,Untitled Placemark,573489.3042843506,4924247.176102699,2002,931.4230843272251,349.06513119728925,True,2001-2005,2005.0
588,Untitled Placemark,574178.7473892329,4924407.785002814,2002,1586.0663788486531,99.25690319412081,True,2001-2005,2005.0
589,Untitled Placemark,574262.5746003459,4924405.618158576,2002,1653.6544940036913,51.0810787965755,True,2001-2005,2005.0
590,Untitled Placemark,574157.6011391557,4924388.620698161,2002,1558.1067581201237,95.23523364430896,True,2001-2005,2005.0
591,Untitled Placemark,573796.5071508044,4924122.916651957,2002,1114.7328101318465,77.06503136399081,True,2001-2005,2005.0
592,Untitled Placemark,573801.7691560158,4924077.036917101,2002,1093.6566443740396,36.50427591290975,True,2001-2005,2005.0
593,Untitled Placemark,573723.2201792747,4924022.641053703,2002,999.0927343754786,35.34406276272472,True,2001-2005,2005.0
594,Untitled Placemark,573366.7529468439,4923919.255376448,2002,649.3574561986989,147.80918877619482,True,2001-2005,2005.0
595,Untitled Placemark,573323.5316622766,4923906.52103938,2002,606.8423077247223,161.28222999854927,True,2001-2005,2005.0
596,Untitled Placemark,573169.1203054306,4923707.345303504,2002,369.8921903986969,83.30692735386928,True,2001-2005,2005.0
597,Untitled Placemark,573093.0173830324,4923656.771668089,2002,279.4510536375288,83.92930849506439,True,2001-2005,2005.0
598,Untitled Placemark,573020.1119690211,4923683.181598296,2002,234.24358276860707,145.95353917586615,True,2001-2005,2005.0
599,Untitled Placemark,573031.9581389965,4923632.97119776,2002,216.1732998867015,98.19481294432322,True,2001-2005,2005.0
600,Untitled Placemark,573228.990633859,4923705.701856931,2002,418.11131645187805,48.820553401996605,True,2001-2005,2005.0
601,Untitled Placemark,573276.6275940163,4923726.358350189,2002,468.6347620294308,39.40427991619724,True,2001-2005,2005.0
602,Untitled Placemark,573315.855016359,4923738.664109245,2002,507.63538776087756,27.79012675303381,True,2001-2005,2005.0
603,Untitled Placemark,573348.8703829306,4923746.895018095,2002,539.2830871531187,16.270534972602178,True,2001-2005,2005.0
604,Untitled Placemark,573384.8914779011,4923759.601877401,2002,575.8746511139093,6.760197627372595,True,2001-2005,2005.0
605,Untitled Placemark,573168.6067682425,4923858.066280553,2002,452.8937362018919,207.27071087640903,True,2001-2005,2005.0
606,Untitled Placemark,573503.5693891892,4923853.937483546,2002,725.4741610813838,18.483341226955428,True,2001-2005,2005.0
607,Untitled Placemark,573412.1892415573,4924006.0895130895,2002,734.7039029240342,193.91542416561518,True,2001-2005,2005.0
608,Untitled Placemark,573454.3873063831,4924112.503823939,2002,828.2305848613973,257.8812154102211,True,2001-2005,2005.0
609,Untitled Placemark,573998.3246399468,4924414.247458842,2002,1441.590893460444,204.42256383208078,True,2001-2005,2005.0
610,Untitled Placemark,573874.2214725681,4924107.225098636,2002,1169.8189464635261,21.17445726549585,True,2001-2005,2005.0
611,Untitled Placemark,572934.7252573716,4923594.18673695,2002,114.91843253409273,120.186503673956,True,2001-2005,2005.0
612,Untitled Placemark,573275.7189462604,4924670.223121216,2002,990.3113159600298,814.4295570517153,True,2001-2005,2005.0
613,Untitled Placemark,573198.4130090479,4924754.879511617,2002,973.7318221561833,926.6856826408705,True,2011-2015,2015.0
614,Untitled Placemark,573127.8329890058,4924734.992815029,2002,904.8076964423295,949.4324547511046,True,2001-2005,2005.0
615,Untitled Placemark,573142.046699773,4924756.175504223,2002,928.195732444252,958.9474919695147,True,2011-2015,2015.0
616,Untitled Placemark,573234.8927674079,4924570.860683485,2002,901.8135443087921,755.4911063846139,True,2001-2005,2005.0
617,Untitled Placemark,573228.7383953914,4924595.296411152,2002,910.2883466810628,778.9491252257509,True,2011-2015,2015.0
618,Untitled Placemark,573181.3662533913,4924579.361177762,2002,862.5953896700325,792.093024220449,True,2011-2015,2015.0
619,Untitled Placemark,573302.7026964892,4924788.766796522,2002,1078.066855856494,896.7695473625473,True,2001-2005,2005.0
620,Untitled Placemark,572981.7462330796,4924764.305962466,2002,801.1555401205635,1054.3443573470915,True,2001-2005,2005.0
621,Untitled Placemark,573034.8366188497,4924467.945889155,2002,680.6876636184518,781.7702530087482,True,2001-2005,2005.0
622,Untitled Placemark,572906.948188592,4924876.269876862,2002,801.7485011112451,1187.620558495826,True,1996-2000,2000.0
623,Untitled Placemark,572895.7295914888,4924904.319186886,2002,808.0677617154981,1216.846844099722,True,1996-2000,2000.0
624,Untitled Placemark,572885.8914158333,4924916.477618686,2002,806.7242933259896,1232.269242238459,True,1996-2000,2000.0
625,Untitled Placemark,572933.7226265148,4924949.061924926,2002,864.0090945560536,1232.5332505125846,True,1996-2000,2000.0
626,Untitled Placemark,573350.8129154149,4924993.994961436,2002,1231.1377077027184,1038.5482838853595,True,1996-2000,2000.0
627,Untitled Placemark,572964.3404988345,4925024.430198616,2002,930.8494788409583,1277.4326450226959,True,1996-2000,2000.0
628,Untitled Placemark,573442.4204268464,4925184.160159357,2002,1411.5645938740831,1143.891128442648,True,1991-1995,1995.0
629,Untitled Placemark,573426.5623697998,4925243.586884131,2002,1431.4439452148356,1201.4331924420678,True,1991-1995,1995.0
630,Untitled Placemark,573470.6210155233,4925079.183026829,2002,1376.6015387230282,1042.139531183362,True,1991-1995,1995.0
631,Untitled Placemark,573573.82310225,4925349.315622319,2002,1610.804136430001,1206.68500191544,True,1996-2000,2000.0
632,Untitled Placemark,573590.79549368,4925268.109043934,2002,1579.7842043693172,1130.653916105422,True,1996-2000,2000.0
633,Untitled Placemark,573644.1312303658,4925729.149047256,2002,1878.7330063270324,1479.456015704609,True,1991-1995,1995.0
634,Untitled Placemark,573465.4841308647,4925420.200839879,2002,1561.1371225328687,1324.8172491151597,True,1996-2000,2000.0
635,Untitled Placemark,573581.293682359,4925301.536188989,2002,1590.4888275475535,1163.3429503411553,True,1996-2000,2000.0
636,Untitled Placemark,573638.9474288676,4925276.350842757,2002,1623.8587896650617,1110.7652815824779,True,1996-2000,2000.0
637,Untitled Placemark,573635.4677517641,4925292.814338172,2002,1630.1158379521146,1126.2009732735667,True,1996-2000,2000.0
638,Untitled Placemark,573595.1220585214,4925156.724181512,2002,1521.683825041521,1036.858320335324,True,1991-1995,1995.0
639,Untitled Placemark,573604.2965105282,4925179.639397393,2002,1541.89565587969,1050.5842374310046,True,1996-2000,2000.0
640,Untitled Placemark,573082.8240173319,4924795.531131662,2002,901.3814692099861,1024.02149150706,True,2001-2005,2005.0
641,Untitled Placemark,573092.1499181585,4924771.76733267,2002,895.8810869732242,999.3594302565691,True,2001-2005,2005.0
642,Untitled Placemark,573133.9604712456,4924827.909841091,2002,961.2647109031619,1022.2873621774527,True,1991-1995,1995.0
643,Untitled Placemark,572634.7040541319,4924624.706396277,2002,439.11021019846714,1131.8761706233192,True,2001-2005,2005.0
644,Untitled Placemark,572646.6940989012,4924601.630291528,2002,436.1766212339983,1106.303837745822,True,2001-2005,2005.0
645,Untitled Placemark,572649.4941778419,4924579.933880565,2002,426.4655240186762,1086.9502406562203,True,2001-2005,2005.0
646,Untitled Placemark,572610.8455606838,4924442.527019432,2002,318.6973220198027,995.5877992039722,True,2001-2005,2005.0
647,Untitled Placemark,572741.10512857,4924412.4915503245,2002,408.9621075230672,898.8434011100693,True,2001-2005,2005.0
648,Untitled Placemark,572778.2994740648,4924435.374465837,2002,452.14879653264603,897.0340089311615,True,2001-2005,2005.0
649,Untitled Placemark,573028.9915234521,4924930.409997017,2002,931.861726470923,1164.4971063946198,True,1996-2000,2000.0
650,Untitled Placemark,573023.6899871853,4924976.190524607,2002,952.8505431037308,1204.9983338853344,True,1996-2000,2000.0
651,Untitled Placemark,573117.0031185651,4924951.807122581,2002,1015.9259723318124,1133.341523343218,True,1996-2000,2000.0
652,Untitled Placemark,573120.099845197,4924921.729465449,2002,1001.8193422646981,1106.9461995227232,True,1996-2000,2000.0
653,Untitled Placemark,573498.5768341939,4925417.765619801,2002,1586.9446598339416,1304.502374465725,True,1996-2000,2000.0
654,Untitled Placemark,573504.0401098458,4925397.46869261,2002,1580.1935488514962,1284.8231146553665,True,1996-2000,2000.0
655,Untitled Placemark,573513.8072364442,4925350.115338923,2002,1561.9985861182274,1240.5595766143674,True,1996-2000,2000.0
656,Untitled Placemark,573529.2070329946,4925335.638674158,2002,1566.6227186993583,1220.1565525620324,True,1996-2000,2000.0
657,Untitled Placemark,573527.2262470649,4925297.962271155,2002,1544.1437025064424,1190.336168904087,True,1996-2000,2000.0
658,Untitled Placemark,573534.67360034,4925260.854027419,2002,1529.715758609825,1155.76360346838,True,1996-2000,2000.0
659,Untitled Placemark,573541.4900275258,4925201.919761025,2002,1502.6895432148372,1103.6301193192446,True,1996-2000,2000.0
660,Untitled Placemark,573548.8235770733,4925186.089453338,2002,1499.945393962301,1086.5809227736436,True,1996-2000,2000.0
661,Untitled Placemark,573195.5211919476,4924846.1016665455,2002,1021.8496259521669,1003.1419178606797,True,1991-1995,1995.0
662,Untitled Placemark,572385.3849548069,4924545.72156111,2002,190.80489059520355,1205.058589325246,True,2001-2005,2005.0
663,Untitled Placemark,573174.5874786774,4924659.9043985605,2002,901.6128987818918,861.9376764470242,True,2011-2015,2015.0
664,Untitled Placemark,573374.1431298669,4924849.813365419,2002,1170.4787100691526,907.3217634892409,True,2001-2005,2005.0
665,Untitled Placemark,573387.4182469322,4924793.514898515,2002,1150.2113016042977,853.7763427314275,True,2001-2005,2005.0
666,Untitled Placemark,572530.3896963798,4924968.345889261,2002,543.7132148539846,1471.599201421599,True,2006-2010,2010.0
667,Untitled Placemark,572551.3898493742,4924975.432188302,2002,564.8678634657495,1465.7906906475087,True,2006-2010,2010.0
668,Untitled Placemark,572848.1080821928,4925024.909319596,2002,835.7359588733641,1342.1595889672371,True,1996-2000,2000.0
669,Untitled Placemark,572869.1725675033,4925038.809041283,2002,860.7145767899896,1341.9064709071422,True,1996-2000,2000.0
670,Untitled Placemark,572952.1374250882,4925091.686082761,2002,958.0614406841835,1339.3762024199596,True,1996-2000,2000.0
671,Untitled Placemark,573077.003333152,4925170.681550194,2002,1104.2480815804468,1335.0864303359735,True,1996-2000,2000.0
672,Untitled Placemark,573488.0784667315,4925017.471768527,2002,1356.7701556306906,981.8375577867242,True,1991-1995,1995.0
673,Untitled Placemark,573510.508522623,4924977.384604395,2002,1352.9879993801096,936.5277163582838,True,1991-1995,1995.0
674,Untitled Placemark,573417.9451308368,4924979.930423045,2002,1278.4408550020999,989.8499333661603,True,1991-1995,1995.0
675,Untitled Placemark,573588.461736787,4925064.375211766,2002,1465.1039848518567,964.7644747713971,True,1991-1995,1995.0
676,Untitled Placemark,572180.6974687094,4924597.042220926,2002,51.246782929272605,1360.464622732744,True,1996-2000,2000.0
677,Untitled Placemark,572166.2758681988,4924614.976194801,2002,49.33893950873998,1383.1632424337583,True,1996-2000,2000.0
678,Untitled Placemark,572054.288188486,4924727.084594741,2002,19.494573035172714,1537.142194765145,True,1996-2000,2000.0
679,Untitled Placemark,572065.588417823,4924737.323881215,2002,34.43475400365397,1539.2898178551625,True,1996-2000,2000.0
680,Untitled Placemark,572082.3753658192,4924740.510669645,2002,49.97375468224102,1532.6134005679874,True,1996-2000,2000.0
681,Untitled Placemark,572082.4119571137,4924693.145666693,2002,23.787601780479882,1493.7260827051784,True,1996-2000,2000.0
682,Untitled Placemark,572100.0380646487,4924699.549241881,2002,41.795672849893,1489.2248474355602,True,1996-2000,2000.0
683,Untitled Placemark,572112.793894051,4924706.285021977,2002,55.99113415734223,1487.6918778744673,True,1996-2000,2000.0
684,Untitled Placemark,572137.88108311,4924706.671998831,2002,76.79152257254144,1474.1238519121848,True,1996-2000,2000.0
685,Untitled Placemark,572156.4591279924,4924729.268930858,2002,104.5436436106487,1482.3837705044452,True,2006-2010,2010.0
686,Untitled Placemark,572165.549236607,4924736.554869121,2002,116.03557373488604,1483.3312024834909,True,2006-2010,2010.0
687,Untitled Placemark,572185.7422227351,4924740.623343152,2002,134.85752855690373,1475.493067236242,True,2006-2010,2010.0
688,Untitled Placemark,572207.2613531451,4924745.485935977,2002,155.20723787933176,1467.572563800259,True,2006-2010,2010.0
689,Untitled Placemark,572264.7536042965,4924829.595528541,2002,248.93862032046505,1504.7701932659181,True,2006-2010,2010.0
690,Untitled Placemark,572277.9878550189,4924835.347518057,2002,262.9821467133449,1502.1651361257082,True,2006-2010,2010.0
691,Untitled Placemark,572183.1681121096,4924793.729713933,2002,162.13923294790655,1520.49617015613,True,2006-2010,2010.0
692,Untitled Placemark,572352.0088289002,4924868.223822857,2002,341.9195236303828,1488.1729139245456,True,2006-2010,2010.0
693,Untitled Placemark,572298.3631886194,4924845.94501431,2002,285.56749890854405,1499.5836980304593,True,2006-2010,2010.0
694,Untitled Placemark,572492.8806165165,4924946.360472202,2002,500.76501794820257,1474.3192715385248,True,2006-2010,2010.0
695,Untitled Placemark,572454.5252563956,4924874.948010249,2002,429.7648710018898,1436.9486036397007,True,2006-2010,2010.0
696,Untitled Placemark,572394.3201582426,4924851.674354321,2002,367.4796054014852,1451.1736412479568,True,2006-2010,2010.0
697,Untitled Placemark,572640.1999799963,4925024.466976446,2002,664.8846185529767,1456.8722068931731,True,2006-2010,2010.0
698,Untitled Placemark,572194.7649232784,4924664.29974411,2002,100.0168833438275,1407.868981761709,True,1996-2000,2000.0
699,Untitled Placemark,572224.8229317017,4924599.463490156,2002,88.79568082783173,1338.0283649235405,True,1996-2000,2000.0
